district,rooms,size,level,max_levels,price,lat,lng
Yunusobod,3,103.0,3,6,90000,41.3653679,69.2773236
Chilonzor,3,65.0,4,4,54000,41.2894422,69.2058023
Chilonzor,3,75.0,2,4,53000,41.260048,69.162198
Shayhontohur,3,72.0,4,9,60000,41.2834892,69.2665263
Mirobod,4,90.0,2,4,105000,41.2986478,69.2884405
Mirzo Ulugbek,4,100.0,9,9,110000,41.3104865,69.2922234
Uchtepa,2,58.0,2,4,32000,41.2978921,69.1804708
Mirzo Ulugbek,3,70.0,2,4,41500,41.354643,69.363559
Mirobod,4,95.0,1,9,118000,41.2910722,69.2769129
Mirobod,1,27.0,3,3,18600,41.2679301,69.294961
Yashnobod,4,320.0,4,4,255000,41.2960584,69.3160808
Mirobod,2,47.0,4,4,43000,41.2758912,69.2937133
Yashnobod,4,320.0,4,4,255000,41.2960584,69.3160808
Mirzo Ulugbek,3,78.0,4,4,66000,41.3292204,69.3473509
Chilonzor,2,60.0,3,4,39500,41.2901628,69.1968618
Chilonzor,2,60.0,3,9,35000,41.2710841,69.1849411
Chilonzor,2,58.0,2,5,35500,41.259418,69.1804708
Chilonzor,2,50.0,2,4,34500,41.2857552,69.2117625
Chilonzor,2,60.0,3,5,38000,41.2901628,69.1968618
Chilonzor,1,36.0,2,4,27500,41.274633,69.200587
Chilonzor,1,45.0,2,5,29500,41.259418,69.1804708
Chilonzor,1,36.0,4,4,25500,41.2798237,69.2058023
Chilonzor,1,36.0,4,4,25500,41.2798237,69.2058023
Chilonzor,1,30.0,2,4,23500,41.259418,69.1804708
Mirobod,2,62.0,3,9,53000,41.3029081,69.279218
Sergeli,2,74.0,2,9,34000,41.218274,69.2624237
Mirobod,2,65.0,9,9,48500,41.3029081,69.279218
Mirobod,2,65.0,9,9,47000,41.3051824,69.2638823
Yashnobod,3,50.0,3,4,38700,41.2922516,69.3419071
Yakkasaroy,1,44.0,2,9,27000,41.2697288,69.2512486
Yashnobod,1,41.0,1,9,23000,41.2922516,69.3419071
Yakkasaroy,5,116.0,3,9,88000,41.2697288,69.2512486
Mirzo Ulugbek,2,41.0,3,5,36500,41.3292204,69.3473509
Mirzo Ulugbek,1,43.0,4,4,62000,41.3104865,69.2922234
Chilonzor,2,47.0,4,4,26000,41.2710539,69.2101886
Mirobod,2,80.0,9,9,66500,41.3105263,69.2696327
Olmzor,2,57.0,5,5,35000,41.3333453,69.2475235
Chilonzor,2,50.0,1,4,34500,41.2710539,69.2101886
Yashnobod,3,89.8,1,8,31500,41.2785565,69.3415733
Yashnobod,1,58.6,4,8,20500,41.2785565,69.3415733
Uchtepa,2,65.0,7,9,36500,41.2978921,69.1804708
Yunusobod,2,70.0,4,9,60000,41.369675,69.293694
Chilonzor,1,33.0,4,4,25000,41.2710841,69.1849411
Mirzo Ulugbek,4,92.0,3,5,61000,41.3292204,69.3473509
Mirzo Ulugbek,4,95.0,3,5,61000,41.3292204,69.3473509
Shayhontohur,2,65.0,3,4,56500,41.3267124,69.2601886
Sergeli,2,54.0,9,10,28423,41.210633,69.2281531
Mirzo Ulugbek,2,53.0,4,4,37000,41.322142,69.303611
Yakkasaroy,5,112.0,8,9,60000,41.2697288,69.2512486
Chilonzor,2,57.0,2,4,46000,41.2807837,69.223683
Mirobod,4,103.0,6,9,70000,41.2846588,69.2743143
Yunusobod,3,80.0,1,4,100000,41.3168156,69.2832772
Yakkasaroy,4,84.0,5,12,70000,41.2709232,69.2628549
Yashnobod,4,100.0,3,9,60000,41.239092,69.331719
Mirzo Ulugbek,4,123.0,1,5,300000,41.3104865,69.2922234
Mirobod,1,55.0,9,9,57000,41.3051824,69.2638823
Mirobod,1,55.0,9,9,65000,41.3041021,69.2704038
Mirzo Ulugbek,3,74.0,7,9,61000,41.3194846,69.3014547
Mirzo Ulugbek,3,78.0,3,4,72000,41.314662,69.293391
Yakkasaroy,1,43.0,5,16,36500,41.2818558,69.2552666
Yakkasaroy,1,28.0,4,4,29000,41.3011374,69.2586109
Mirzo Ulugbek,3,70.0,4,5,46000,41.354643,69.363559
Uchtepa,1,37.0,2,4,24500,41.2814223,69.1760005
Uchtepa,1,42.0,1,5,26500,41.2867929,69.1789807
Shayhontohur,4,84.0,2,4,95000,41.3199434,69.2540609
Uchtepa,1,37.0,2,4,28000,41.2953086,69.182706
Yunusobod,3,72.0,7,9,46000,41.3616967,69.2817965
Mirzo Ulugbek,1,33.0,4,4,19000,41.3292204,69.3473509
Mirzo Ulugbek,2,42.0,2,5,33500,41.3215876,69.3230626
Mirzo Ulugbek,5,100.0,4,4,48000,41.3550649,69.3585936
Mirzo Ulugbek,1,35.0,1,4,24500,41.351741,69.330557
Mirzo Ulugbek,2,46.0,4,4,28000,41.3445193,69.3447348
Mirzo Ulugbek,2,60.0,3,5,30500,41.3427418,69.3875774
Mirzo Ulugbek,3,62.0,5,5,35000,41.3215876,69.3230626
Yunusobod,2,60.0,2,9,45000,41.3700057,69.2892434
Yangihayot,2,52.0,3,7,41000,41.2414368,69.1978864
Mirobod,3,70.0,2,4,75000,41.2991561,69.2785087
Mirobod,2,60.0,4,4,60000,41.2991561,69.2785087
Yakkasaroy,3,52.0,3,5,65000,41.2638329,69.2254764
Olmzor,1,42.0,5,5,26500,41.3693776,69.1986902
Yakkasaroy,2,42.0,3,5,52000,41.2638329,69.2254764
Chilonzor,1,15.0,3,4,12000,41.2855934,69.223683
Yunusobod,3,103.0,3,6,90000,41.3653679,69.2773236
Chilonzor,1,42.0,3,5,31500,41.259418,69.1804708
Uchtepa,2,58.0,2,4,32000,41.2978921,69.1804708
Mirzo Ulugbek,2,55.0,1,4,36000,41.3550649,69.3585936
Mirobod,4,107.0,8,9,105000,41.295316,69.275364
Yunusobod,4,95.0,4,4,59900,41.3197131,69.2773236
Chilonzor,1,35.0,3,4,27000,41.2885649,69.2290098
Chilonzor,1,28.0,2,4,24000,41.2788539,69.2177163
Mirzo Ulugbek,2,55.0,4,5,34500,41.3292204,69.3473509
Mirzo Ulugbek,1,18.0,6,9,10500,41.3422244,69.3607584
Mirzo Ulugbek,2,55.0,2,5,32500,41.354643,69.363559
Mirzo Ulugbek,2,55.0,1,5,36000,41.354643,69.363559
Yunusobod,3,75.0,4,9,77000,41.3298867,69.2803036
Uchtepa,1,41.0,3,5,26000,41.2771751,69.1789807
Uchtepa,3,72.0,3,9,45500,41.2978921,69.1804708
Mirzo Ulugbek,3,110.0,1,4,110000,41.3194846,69.3014547
Mirobod,5,115.0,5,9,83000,41.295316,69.275364
Mirobod,4,110.0,5,9,85000,41.295316,69.275364
Mirzo Ulugbek,4,86.0,2,5,80000,41.3392308,69.3389519
Sergeli,2,44.0,1,7,34000,41.2062435,69.2278644
Mirobod,2,40.0,1,1,26000,41.2758912,69.2937133
Yashnobod,4,94.0,4,4,37000,41.2535107,69.3437258
Mirobod,2,40.0,1,1,26000,41.2758912,69.2937133
Yashnobod,4,94.0,4,4,37000,41.2535107,69.3437258
Mirobod,1,40.0,1,4,22500,41.2509119,69.304888
Sergeli,3,82.0,7,10,43160,41.2202309,69.2251673
Yashnobod,2,50.0,4,4,24000,41.2498176,69.3284448
Sergeli,2,56.0,1,7,38000,41.2304214,69.2117625
Olmzor,3,80.0,6,7,58000,41.3424629,69.2419628
Chilonzor,2,58.0,4,9,31500,41.3112269,69.2701272
Yunusobod,4,82.0,1,4,85000,41.3197131,69.2773236
Shayhontohur,2,75.0,4,7,47000,41.3162377,69.2312263
Mirobod,4,104.0,8,9,94000,41.295316,69.275364
Uchtepa,2,50.0,4,4,29500,41.2797359,69.1670599
Mirobod,2,65.0,1,2,30000,41.2913335,69.2946599
Yashnobod,3,105.0,4,8,160000,41.3080076,69.3078679
Yashnobod,3,70.0,3,4,42000,41.2987036,69.3577802
Chilonzor,2,60.0,5,9,35000,41.271386,69.1961168
Chilonzor,2,50.0,3,5,33500,41.259418,69.1804708
Chilonzor,2,50.0,2,4,34500,41.2857552,69.2117625
Uchtepa,2,65.0,4,5,38500,41.2771751,69.1789807
Chilonzor,2,50.0,1,5,37000,41.274633,69.200587
Chilonzor,1,40.0,1,5,25500,41.290141,69.1871763
Chilonzor,1,32.0,1,4,27000,41.2857552,69.2117625
Mirzo Ulugbek,2,65.0,5,9,38800,41.31512,69.3234929
Mirzo Ulugbek,4,180.0,3,9,110000,41.31512,69.3234929
Yashnobod,3,90.0,5,9,55000,41.3108224,69.3341149
Yunusobod,2,69.0,5,7,52000,41.3653679,69.2773236
Uchtepa,3,72.0,7,9,39000,41.281265,69.1879213
Mirobod,3,81.0,3,5,41500,41.2758912,69.2937133
Chilonzor,1,30.0,2,4,29300,41.2894422,69.2058023
Chilonzor,1,30.0,4,4,25900,41.2855934,69.223683
Uchtepa,2,59.0,4,9,32000,41.3054153,69.1767738
Chilonzor,3,65.0,4,4,43500,41.2807837,69.223683
Chilonzor,3,72.0,5,9,57000,41.259418,69.1804708
Yunusobod,2,55.0,2,4,55000,41.3197131,69.2773236
Yunusobod,3,75.0,4,9,80000,41.3298867,69.2803036
Yakkasaroy,2,65.0,1,4,40000,41.2789896,69.2616233
Mirobod,4,100.0,15,16,130000,41.2910722,69.2769129
Yunusobod,2,45.0,1,5,40000,41.329933,69.2843545
Shayhontohur,3,96.0,4,8,110000,41.3333453,69.2475235
Mirobod,3,72.0,1,2,40000,41.2758912,69.2937133
Yakkasaroy,2,65.0,4,7,88000,41.3379184,69.3898602
Mirobod,4,200.0,5,8,265000,41.2910722,69.2769129
Mirzo Ulugbek,4,102.0,2,5,55000,41.3475495,69.3875774
Yakkasaroy,3,70.0,11,13,45000,41.2712978,69.2599528
Mirzo Ulugbek,1,38.0,3,5,22500,41.3475495,69.3875774
Yunusobod,3,72.0,3,4,42000,41.3683947,69.2646587
Mirzo Ulugbek,4,92.0,5,5,41500,41.3475495,69.3875774
Sergeli,2,52.0,1,7,34900,41.1953929,69.2158903
Mirobod,4,100.0,6,9,70000,41.295316,69.275364
Mirzo Ulugbek,3,84.0,8,12,56000,41.3133669,69.3235746
Yunusobod,2,65.0,2,4,38500,41.3700057,69.2892434
Mirobod,4,100.0,2,4,78000,41.2991561,69.2785087
Mirobod,2,55.0,3,3,26900,41.2508242,69.3108478
Sergeli,3,76.0,5,5,33000,41.210633,69.2281531
Mirobod,4,165.0,2,4,210000,41.296644,69.275878
Mirobod,4,135.0,2,4,165000,41.2910722,69.2769129
Mirobod,4,147.0,3,12,132000,41.2910722,69.2769129
Uchtepa,3,70.0,2,5,43500,41.2879715,69.1692951
Yakkasaroy,4,150.0,2,7,200000,41.2773019,69.2473656
Yakkasaroy,2,58.0,4,5,45000,41.2673079,69.2415634
Yakkasaroy,4,96.0,5,9,66000,41.2697288,69.2512486
Shayhontohur,3,72.0,2,5,48000,41.322304,69.21519
Olmzor,3,107.0,3,7,98000,41.3305443,69.2347072
Mirobod,5,115.0,7,9,105000,41.295316,69.275364
Yunusobod,2,63.0,5,9,45000,41.337706,69.284744
Sergeli,4,135.0,1,3,70500,41.2062435,69.2278644
Chilonzor,3,72.0,4,12,60000,41.2930954,69.2232173
Uchtepa,3,72.0,9,9,40000,41.2814223,69.1760005
Mirzo Ulugbek,3,79.0,5,5,45000,41.3212008,69.3396252
Mirobod,4,100.0,3,4,125000,41.3051824,69.2638823
Mirobod,4,115.0,9,9,75000,41.2758912,69.2937133
Olmzor,6,200.0,3,4,65000,41.3595375,69.1926482
Yunusobod,3,76.87,2,4,80000,41.3587493,69.2996732
Mirzo Ulugbek,3,108.0,4,7,105000,41.3133669,69.3235746
Yashnobod,3,90.0,5,9,90000,41.3146381,69.3228615
Mirzo Ulugbek,4,140.0,1,4,110000,41.314662,69.293391
Mirzo Ulugbek,2,56.0,7,9,39000,41.2984421,69.3456065
Chilonzor,2,42.0,4,4,31500,41.2807837,69.223683
Chilonzor,2,57.0,2,4,46900,41.2847707,69.2288981
Yashnobod,2,54.0,4,4,31500,41.286283,69.3235123
Chilonzor,3,75.0,5,9,51000,41.260048,69.162198
Mirobod,2,65.0,9,9,45000,41.296644,69.275878
Shayhontohur,4,98.0,1,5,92000,41.3275402,69.2102725
Mirzo Ulugbek,2,58.0,3,5,34000,41.3604641,69.3673417
Yakkasaroy,3,70.0,4,4,70500,41.2788969,69.2489174
Mirzo Ulugbek,3,56.0,5,5,50000,41.324026,69.326185
Mirobod,3,100.0,1,9,142000,41.2908449,69.2757032
Mirobod,4,170.0,3,9,170000,41.2758912,69.2937133
Mirzo Ulugbek,3,75.0,3,14,67000,41.3200105,69.3046892
Chilonzor,1,30.0,1,3,25000,41.2807837,69.223683
Yunusobod,2,62.0,3,4,57500,41.3454697,69.2865609
Shayhontohur,5,97.0,4,5,58000,41.2994958,69.2400734
Mirzo Ulugbek,2,60.0,2,4,49000,41.319567,69.3246635
Yunusobod,4,82.0,1,4,85000,41.3197131,69.2773236
Yashnobod,2,47.0,4,5,26000,41.2785565,69.3415733
Uchtepa,4,80.0,1,5,52000,41.2814223,69.1760005
Uchtepa,3,58.0,5,5,35000,41.2797359,69.1670599
Yashnobod,3,70.0,2,4,48000,41.3143203,69.2904293
Yashnobod,3,62.0,6,7,60000,41.3090182,69.2870704
Mirzo Ulugbek,2,46.0,5,10,23000,41.3317732,69.324458
Mirzo Ulugbek,1,38.0,5,5,19000,41.3317732,69.324458
Mirzo Ulugbek,2,45.0,5,10,22500,41.3317732,69.324458
Mirzo Ulugbek,2,69.0,5,10,34500,41.3317732,69.324458
Mirzo Ulugbek,2,43.0,3,10,21500,41.3317732,69.324458
Yashnobod,3,87.0,3,6,34800,41.2694532,69.3531692
Yashnobod,3,80.0,1,4,85000,41.287044,69.2284681
Mirzo Ulugbek,2,45.0,1,4,39000,41.3239567,69.2232092
Yashnobod,2,50.0,5,5,23500,41.2535107,69.3437258
Mirzo Ulugbek,2,62.0,2,5,33500,41.3475495,69.3875774
Yunusobod,4,82.0,1,4,85000,41.3197131,69.2773236
Mirzo Ulugbek,4,92.0,3,5,63000,41.3326551,69.3689542
Mirzo Ulugbek,2,50.0,4,5,31000,41.3332552,69.3286094
Yakkasaroy,3,103.0,1,9,105000,41.2829754,69.2672056
Uchtepa,3,70.0,5,5,40000,41.2771751,69.1789807
Uchtepa,3,70.0,4,5,46000,41.2771751,69.1789807
Mirobod,3,75.0,7,9,90000,41.2983828,69.2730715
Yakkasaroy,2,42.0,2,2,43000,41.3068019,69.2639594
Uchtepa,3,70.0,5,5,44000,41.2814223,69.1760005
Chilonzor,3,60.0,1,4,52500,41.271386,69.1961168
Yashnobod,4,70.06,4,4,50000,41.2671043,69.3139155
Uchtepa,2,44.0,1,4,29500,41.2814223,69.1760005
Uchtepa,3,63.0,1,4,69000,41.2770171,69.1909015
Chilonzor,3,72.0,5,9,53000,41.259418,69.1804708
Uchtepa,3,72.0,5,5,45000,41.2867929,69.1789807
Chilonzor,3,62.0,3,4,38000,41.262065,69.2072923
Uchtepa,2,48.0,5,5,27000,41.2814223,69.1760005
Chilonzor,2,42.0,4,4,31000,41.259418,69.1804708
Uchtepa,3,70.0,1,4,54000,41.2924208,69.1737654
Chilonzor,2,48.0,2,3,34000,41.2807837,69.223683
Uchtepa,1,33.0,2,4,28000,41.2924208,69.1737654
Uchtepa,2,50.0,4,4,30000,41.2924208,69.1737654
Chilonzor,1,30.0,2,4,28200,41.2837307,69.2169777
Uchtepa,4,73.0,1,5,65000,41.2797359,69.1670599
Mirobod,3,90.0,3,4,118000,41.2910722,69.2769129
Mirzo Ulugbek,3,131.0,1,8,150000,41.3171406,69.2892434
Chilonzor,3,70.0,4,4,51000,41.2885649,69.2290098
Mirobod,4,100.0,5,5,54500,41.239092,69.331719
Uchtepa,4,76.0,4,4,47500,41.2770171,69.1909015
Uchtepa,2,45.0,4,5,30000,41.290141,69.1871763
Chilonzor,1,38.0,1,4,28900,41.259418,69.1804708
Chilonzor,1,27.0,3,4,32000,41.2916859,69.2177228
Chilonzor,5,117.0,1,4,95000,41.2710841,69.1849411
Chilonzor,4,78.0,2,4,65000,41.2606228,69.1638237
Chilonzor,2,50.0,3,5,36500,41.259418,69.1804708
Chilonzor,2,60.0,4,9,34500,41.259418,69.1804708
Chilonzor,1,40.0,1,4,27500,41.2901628,69.1968618
Chilonzor,2,54.0,3,5,32000,41.259418,69.1804708
Chilonzor,3,65.0,4,4,38500,41.2829494,69.1968618
Chilonzor,2,48.0,2,4,38000,41.271386,69.1961168
Uchtepa,1,58.0,9,12,26000,41.2978921,69.1804708
Uchtepa,3,75.0,3,9,51500,41.2978921,69.1804708
Chilonzor,1,32.0,4,4,27700,41.271386,69.1961168
Uchtepa,3,72.0,1,9,60000,41.2867929,69.1789807
Chilonzor,2,46.0,4,4,31000,41.274633,69.200587
Chilonzor,3,78.0,3,5,58000,41.2729489,69.1916465
Uchtepa,3,80.0,3,4,55500,41.2902787,69.1839655
Uchtepa,4,108.0,3,3,70000,41.2953086,69.182706
Chilonzor,3,135.0,1,4,148000,41.259418,69.1804708
Uchtepa,4,98.0,4,4,58000,41.2953086,69.182706
Chilonzor,2,47.0,1,4,33000,41.2948119,69.2087824
Uchtepa,4,80.0,5,5,53000,41.2978921,69.1804708
Chilonzor,4,72.0,4,4,50000,41.2829494,69.1968618
Yashnobod,2,52.0,8,9,27000,41.2459142,69.307123
Chilonzor,4,98.0,3,9,84000,41.3001561,69.2108312
Uchtepa,4,92.0,3,4,59500,41.2962523,69.1909015
Uchtepa,3,72.0,8,9,40000,41.3239274,69.2143264
Uchtepa,4,80.0,1,4,47000,41.290141,69.1871763
Uchtepa,3,70.0,5,5,44000,41.2867929,69.1789807
Uchtepa,3,70.0,9,9,44000,41.2867929,69.1789807
Uchtepa,2,50.0,4,4,35000,41.2770171,69.1909015
Chilonzor,2,52.0,3,4,38900,41.2807837,69.223683
Uchtepa,3,67.0,3,4,51000,41.2879715,69.1692951
Uchtepa,3,84.0,14,16,49000,41.2953086,69.182706
Uchtepa,3,60.0,4,4,45000,41.2729489,69.1916465
Chilonzor,1,33.0,3,4,24500,41.262065,69.2072923
Uchtepa,4,120.0,1,4,110000,41.281265,69.1879213
Uchtepa,2,61.0,6,9,37000,41.281265,69.1879213
Uchtepa,2,50.0,1,4,52500,41.2770171,69.1909015
Uchtepa,3,70.0,4,4,47500,41.2729489,69.1916465
Uchtepa,3,70.0,4,4,41500,41.2729489,69.1916465
Chilonzor,3,68.0,3,4,57500,41.2901628,69.1968618
Chilonzor,3,65.0,1,4,43000,41.2894422,69.2058023
Chilonzor,2,42.0,1,4,41500,41.2857552,69.2117625
Chilonzor,3,110.0,3,9,78000,41.2916859,69.2177228
Chilonzor,3,68.0,3,4,50000,41.2916859,69.2177228
Chilonzor,2,45.0,4,4,32000,41.2855934,69.223683
Chilonzor,3,68.0,4,5,55000,41.2847707,69.2288981
Chilonzor,3,65.0,1,4,48000,41.2788539,69.2177163
Chilonzor,2,43.0,1,4,32000,41.2601131,69.1781265
Chilonzor,2,54.0,3,4,45500,41.2885649,69.2290098
Chilonzor,2,52.0,2,4,56500,41.2885649,69.2290098
Chilonzor,2,63.0,2,5,46500,41.2881302,69.1880751
Mirobod,4,135.0,3,9,105000,41.3029081,69.279218
Uchtepa,4,90.0,5,5,46000,41.2978921,69.1804708
Uchtepa,4,90.0,3,5,58000,41.2978921,69.1804708
Uchtepa,3,92.0,9,9,47500,41.2978921,69.1804708
Chilonzor,3,80.0,8,9,66000,41.2573956,69.1959189
Uchtepa,3,72.0,1,9,48000,41.2978921,69.1804708
Uchtepa,2,71.0,4,5,67000,41.2978921,69.1804708
Chilonzor,3,76.0,5,5,49000,41.2729489,69.1916465
Chilonzor,2,45.0,4,4,36500,41.2729489,69.1916465
Uchtepa,4,137.0,5,5,94000,41.2962523,69.1909015
Shayhontohur,4,100.0,9,9,68000,41.312128,69.196601
Shayhontohur,4,100.0,2,9,87000,41.2834892,69.2665263
Shayhontohur,2,57.0,4,5,35000,41.3345513,69.167805
Olmzor,2,52.0,1,4,52500,41.3645355,69.2281531
Sergeli,2,58.0,1,3,41000,41.2167651,69.2415634
Yunusobod,1,42.0,1,4,53000,41.3615759,69.2747161
Uchtepa,2,28.0,1,4,43000,41.2962523,69.1909015
Chilonzor,3,90.0,4,4,84000,41.2847707,69.2288981
Chilonzor,3,64.0,2,4,46000,41.2788539,69.2177163
Chilonzor,3,66.0,9,9,73500,41.2788539,69.2177163
Chilonzor,2,55.0,4,4,43000,41.2807837,69.223683
Uchtepa,2,40.0,2,4,35000,41.2978921,69.1804708
Uchtepa,2,47.0,3,4,32000,41.2867929,69.1789807
Uchtepa,2,53.0,4,4,31500,41.2879715,69.1692951
Uchtepa,2,52.0,2,4,35000,41.2879715,69.1692951
Uchtepa,2,45.0,1,4,35000,41.2924208,69.1737654
Uchtepa,2,50.0,4,4,37000,41.2770171,69.1909015
Uchtepa,2,43.0,2,5,37000,41.2729489,69.1916465
Chilonzor,2,46.0,3,4,33000,41.2948119,69.2087824
Chilonzor,2,48.0,2,4,38000,41.2798237,69.2058023
Chilonzor,2,50.0,2,4,40000,41.2857552,69.2117625
Chilonzor,2,45.0,3,4,42500,41.2855934,69.223683
Uchtepa,4,80.0,1,5,65000,41.2814223,69.1760005
Chilonzor,4,100.0,3,4,57000,41.259418,69.1804708
Chilonzor,4,80.0,4,4,51500,41.2710841,69.1849411
Chilonzor,4,96.0,8,9,57500,41.2729489,69.1916465
Chilonzor,4,90.0,9,9,53000,41.274633,69.200587
Chilonzor,4,94.0,3,9,119000,41.259418,69.1804708
Uchtepa,3,80.0,7,9,45000,41.2821153,69.1576663
Uchtepa,3,68.0,3,5,57000,41.2771751,69.1789807
Uchtepa,3,68.0,6,9,44000,41.2902787,69.1839655
Chilonzor,3,110.0,4,4,78500,41.2901628,69.1968618
Uchtepa,3,65.0,4,5,53000,41.2770171,69.1909015
Uchtepa,2,33.0,8,9,23500,41.2978921,69.1804708
Uchtepa,2,40.0,7,9,22500,41.2978921,69.1804708
Uchtepa,2,56.0,5,5,34000,41.2797359,69.1670599
Uchtepa,2,42.0,1,5,31000,41.2814223,69.1760005
Chilonzor,2,52.0,4,4,39000,41.259418,69.1804708
Uchtepa,2,52.0,2,4,41000,41.2953086,69.182706
Uchtepa,2,47.0,3,5,36000,41.2770171,69.1909015
Chilonzor,2,40.0,4,4,35000,41.2807837,69.223683
Chilonzor,2,65.0,4,9,57200,41.2780874,69.2060703
Chilonzor,3,69.0,3,4,44000,41.259418,69.1804708
Yakkasaroy,2,60.0,4,5,70000,41.28889,69.2571715
Chilonzor,3,65.0,1,4,49500,41.2901628,69.1968618
Chilonzor,1,32.0,4,4,27500,41.2901628,69.1968618
Chilonzor,3,70.0,3,5,51500,41.3001561,69.2108312
Chilonzor,2,46.0,2,4,34500,41.2901628,69.1968618
Chilonzor,3,67.0,2,4,44000,41.2807837,69.223683
Yakkasaroy,2,58.0,5,5,47000,41.2673079,69.2415634
Uchtepa,2,65.0,3,9,46000,41.2978921,69.1804708
Chilonzor,1,30.0,2,4,26500,41.2948119,69.2087824
Uchtepa,2,45.0,4,4,31500,41.2924208,69.1737654
Uchtepa,2,58.0,3,9,35000,41.2953086,69.182706
Mirzo Ulugbek,2,62.0,1,9,57000,41.3200874,69.3013967
Uchtepa,2,58.0,10,12,36000,41.2978921,69.1804708
Chilonzor,4,74.0,4,4,53000,41.259418,69.1804708
Chilonzor,4,98.0,9,9,53000,41.259418,69.1804708
Chilonzor,4,90.0,7,9,95000,41.2948119,69.2087824
Chilonzor,4,73.0,3,4,66200,41.259418,69.1804708
Chilonzor,5,206.0,1,9,190000,41.2798237,69.2058023
Chilonzor,3,58.0,2,4,40500,41.2948119,69.2087824
Uchtepa,3,66.0,2,5,67000,41.2729489,69.1916465
Chilonzor,2,63.0,5,9,40300,41.2894422,69.2058023
Chilonzor,3,65.0,4,4,41000,41.274633,69.200587
Chilonzor,1,42.0,5,9,35000,41.2948119,69.2087824
Chilonzor,1,20.0,3,9,14500,41.2601131,69.1781265
Chilonzor,3,70.0,4,4,46500,41.2916859,69.2177228
Chilonzor,3,70.0,5,5,40000,41.2601131,69.1781265
Uchtepa,3,63.0,4,4,40000,41.2729489,69.1916465
Uchtepa,4,120.0,1,4,93500,41.281265,69.1879213
Chilonzor,2,64.0,3,4,56500,41.2807837,69.223683
Chilonzor,2,43.0,2,4,39800,41.2857552,69.2117625
Uchtepa,1,33.0,3,4,23500,41.2879715,69.1692951
Chilonzor,1,28.0,1,4,25500,41.2857552,69.2117625
Mirzo Ulugbek,1,40.0,3,3,30000,41.2984421,69.3456065
Chilonzor,4,85.0,9,9,68000,41.259418,69.1804708
Chilonzor,3,68.0,2,4,56000,41.2916859,69.2177228
Yunusobod,2,60.0,3,9,48000,41.3245206,69.2773236
Chilonzor,2,62.0,2,4,40000,41.259418,69.1804708
Chilonzor,2,69.0,5,9,59000,41.2916859,69.2177228
Uchtepa,3,90.0,7,9,52500,41.3112269,69.2701272
Uchtepa,3,55.0,2,4,43500,41.2879715,69.1692951
Chilonzor,3,70.0,5,5,41000,41.259418,69.1804708
Chilonzor,1,38.0,3,4,31500,41.2916859,69.2177228
Chilonzor,3,100.0,4,12,54000,41.2601131,69.1781265
Uchtepa,3,92.0,1,4,65000,41.2797359,69.1670599
Mirzo Ulugbek,3,80.0,4,5,45000,41.3427418,69.3875774
Yashnobod,3,121.0,2,8,116001,41.2922516,69.3419071
Uchtepa,1,38.0,4,4,25000,41.2953086,69.182706
Chilonzor,2,63.0,7,9,45000,41.2855934,69.223683
Chilonzor,3,66.0,4,4,49000,41.2798237,69.2058023
Uchtepa,2,56.0,4,5,40000,41.2902787,69.1839655
Chilonzor,3,70.0,1,9,61000,41.2573956,69.1959189
Uchtepa,2,60.0,5,5,34000,41.2797359,69.1670599
Chilonzor,3,73.0,8,9,38200,41.3112269,69.2701272
Chilonzor,3,65.0,2,4,44500,41.2788539,69.2177163
Uchtepa,2,54.0,5,9,38000,41.2821153,69.1576663
Chilonzor,4,105.0,3,9,85000,41.2798237,69.2058023
Chilonzor,5,128.0,1,9,85000,41.3112269,69.2701272
Chilonzor,4,102.0,4,8,78500,41.2857552,69.2117625
Uchtepa,4,76.0,5,5,60500,41.2771751,69.1789807
Chilonzor,1,30.0,4,5,27000,41.2885649,69.2290098
Chilonzor,1,34.0,1,4,27000,41.2710841,69.1849411
Chilonzor,2,42.0,2,4,34500,41.2829494,69.1968618
Uchtepa,5,100.0,4,4,54000,41.3178861,69.1566894
Chilonzor,1,26.0,2,4,22500,41.2948119,69.2087824
Yashnobod,2,50.0,1,9,53000,41.2896055,69.3434849
Chilonzor,3,80.0,7,9,45500,41.2657122,69.1819609
Uchtepa,4,80.0,5,5,52500,41.2978921,69.1804708
Uchtepa,2,63.0,1,4,37000,41.2814223,69.1760005
Uchtepa,4,80.0,4,5,66500,41.2797359,69.1670599
Chilonzor,4,96.0,7,9,67000,41.2798237,69.2058023
Chilonzor,3,72.0,5,5,41500,41.2881302,69.1880751
Chilonzor,3,80.0,2,4,68000,41.2657122,69.1819609
Uchtepa,3,76.0,4,4,55500,41.2978921,69.1804708
Chilonzor,3,70.0,5,5,39000,41.260048,69.162198
Chilonzor,2,45.0,2,4,48000,41.2807837,69.223683
Uchtepa,4,100.0,3,5,61500,41.2978921,69.1804708
Shayhontohur,1,25.0,3,5,22000,41.3275402,69.2102725
Chilonzor,2,60.0,9,9,59000,41.2573956,69.1959189
Uchtepa,3,62.0,5,5,48000,41.2867929,69.1789807
Chilonzor,3,60.0,5,5,47000,41.2601131,69.1781265
Chilonzor,3,72.0,9,9,36000,41.260048,69.162198
Uchtepa,4,80.0,4,5,51500,41.2953086,69.182706
Chilonzor,3,91.0,9,9,42200,41.260048,69.162198
Chilonzor,2,80.0,9,9,75000,41.2573956,69.1959189
